TimeStep,RS,RR,RR,RR,RR
12,1.15974617,-0.167248011,0.992498159,0.167248011,-0.334496022
12,1.073842049,-0.167248011,0.906594038,0.167248011,-0.334496022
12,0.949587822,-0.162646055,0.786941767,0.162646055,-0.32529211
12,0.89129591,-0.162646055,0.728649855,0.162646055,-0.32529211
12,0.782382011,-0.162646055,0.619735956,0.162646055,-0.32529211
12,0.650457859,-0.162646055,0.487811804,0.162646055,-0.32529211
12,0.543077946,-0.162646055,0.380431891,0.162646055,-0.32529211
12,0.423425913,-0.162646055,0.260779858,0.162646055,-0.32529211
12,0.30684185,-0.162646055,0.144195795,0.162646055,-0.32529211
12,0.225539923,-0.162646055,0.062893868,0.162646055,-0.32529211
12,0.099751949,-0.162646055,-0.062894106,0.162646055,-0.32529211
12,0.023051977,-0.162646055,-0.139594078,0.162646055,-0.32529211
12,-0.090464115,-0.16418004,-0.254644155,0.16418004,-0.32836008
12,-0.207047939,-0.162646055,-0.369693994,0.162646055,-0.32529211
12,-0.314428091,-0.16418004,-0.478608131,0.16418004,-0.32836008
12,-0.409536123,-0.162646055,-0.572182178,0.162646055,-0.32529211
12,-0.500041962,-0.16418004,-0.664222002,0.16418004,-0.32836008
12,-0.579810143,-0.16418004,-0.743990183,0.16418004,-0.32836008
12,-0.64270401,-0.16418004,-0.80688405,0.16418004,-0.32836008
12,-0.693325996,-0.16418004,-0.857506036,0.16418004,-0.32836008
12,-0.733210087,-0.16418004,-0.897390127,0.16418004,-0.32836008
12,-0.754686117,-0.16418004,-0.918866157,0.16418004,-0.32836008
12,-0.762356043,-0.165714025,-0.928070068,0.165714025,-0.33142805
12,-0.762356043,-0.16418004,-0.926536083,0.16418004,-0.32836008
12,-0.762356043,-0.16418004,-0.926536083,0.16418004,-0.32836008
12,-0.762356043,-0.16418004,-0.926536083,0.16418004,-0.32836008
12,-0.762356043,-0.16418004,-0.926536083,0.16418004,-0.32836008
12,-0.762356043,-0.16418004,-0.926536083,0.16418004,-0.32836008
12,-0.760822058,-0.16418004,-0.925002098,0.16418004,-0.32836008
12,-0.751618147,-0.16418004,-0.915798187,0.16418004,-0.32836008
12,-0.734744072,-0.16418004,-0.898924112,0.16418004,-0.32836008
12,-0.714802027,-0.16418004,-0.878982067,0.16418004,-0.32836008
12,-0.681054115,-0.16418004,-0.845234155,0.16418004,-0.32836008
12,-0.651908159,-0.16418004,-0.816088199,0.16418004,-0.32836008
12,-0.615092039,-0.165714025,-0.780806064,0.165714025,-0.33142805
12,-0.592082024,-0.16418004,-0.756262064,0.16418004,-0.32836008
12,-0.558334112,-0.16418004,-0.722514152,0.16418004,-0.32836008
12,-0.523051977,-0.16418004,-0.687232017,0.16418004,-0.32836008
12,-0.487770081,-0.16418004,-0.651950121,0.16418004,-0.32836008
12,-0.480100155,-0.16418004,-0.644280195,0.16418004,-0.32836008
12,-0.480100155,-0.16418004,-0.644280195,0.16418004,-0.32836008
12,-0.492372036,-0.16418004,-0.656552076,0.16418004,-0.32836008
12,-0.601285934,-0.16418004,-0.765465974,0.16418004,-0.32836008
12,-0.671849966,-0.16418004,-0.836030006,0.16418004,-0.32836008
12,-0.776162148,-0.165714025,-0.941876173,0.165714025,-0.33142805
12,-0.85286212,-0.165714025,-1.018576145,0.165714025,-0.33142805
12,-0.905018091,-0.170315981,-1.075334072,0.170315981,-0.340631962
12,-0.920358181,-0.176451921,-1.096810102,0.176451921,-0.352903842
12,-0.920358181,-0.176451921,-1.096810102,0.176451921,-0.352903842
12,-0.920358181,-0.176451921,-1.096810102,0.176451921,-0.352903842
12,-0.921892166,-0.176451921,-1.098344087,0.176451921,-0.352903842
12,-0.920358181,-0.176451921,-1.096810102,0.176451921,-0.352903842
12,-0.920358181,-0.176451921,-1.096810102,0.176451921,-0.352903842
12,-0.920358181,-0.176451921,-1.096810102,0.176451921,-0.352903842
12,-0.920358181,-0.176451921,-1.096810102,0.176451921,-0.352903842
12,-0.920358181,-0.176451921,-1.096810102,0.176451921,-0.352903842
12,-0.920358181,-0.176451921,-1.096810102,0.176451921,-0.352903842
12,-0.917289972,-0.176451921,-1.093741893,0.176451921,-0.352903842
12,-0.908086061,-0.176451921,-1.084537982,0.176451921,-0.352903842
12,-0.892745972,-0.176451921,-1.069197893,0.176451921,-0.352903842
12,-0.882008076,-0.176451921,-1.058459997,0.176451921,-0.352903842
12,-0.868201971,-0.176451921,-1.044653892,0.176451921,-0.352903842
12,-0.85593009,-0.176451921,-1.032382011,0.176451921,-0.352903842
12,-0.842123985,-0.176451921,-1.018575906,0.176451921,-0.352903842
12,-0.828318119,-0.176451921,-1.00477004,0.176451921,-0.352903842
12,-0.811444044,-0.176451921,-0.987895965,0.176451921,-0.352903842
12,-0.799172163,-0.176451921,-0.975624084,0.176451921,-0.352903842
12,-0.782298088,-0.176451921,-0.958750009,0.176451921,-0.352903842
12,-0.760822058,-0.176451921,-0.937273979,0.176451921,-0.352903842
12,-0.742413998,-0.176451921,-0.918865919,0.176451921,-0.352903842
12,-0.730142117,-0.176451921,-0.906594038,0.176451921,-0.352903842
12,-0.710200071,-0.176451921,-0.886651992,0.176451921,-0.352903842
12,-0.64577198,-0.176451921,-0.822223901,0.176451921,-0.352903842
12,-0.547595978,-0.176451921,-0.724047899,0.176451921,-0.352903842
12,-0.44788599,-0.174917936,-0.622803926,0.174917936,-0.349835872
12,-0.329767942,-0.174917936,-0.504685878,0.174917936,-0.349835872
12,-0.216252089,-0.174917936,-0.391170025,0.174917936,-0.349835872
12,-0.125746012,-0.173383951,-0.299129963,0.173383951,-0.346767902
12,-0.0674541,-0.173383951,-0.240838051,0.173383951,-0.346767902
12,-0.045978069,-0.173383951,-0.21936202,0.173383951,-0.346767902
12,-0.038308144,-0.173383951,-0.211692095,0.173383951,-0.346767902
12,-0.029103994,-0.174917936,-0.20402193,0.174917936,-0.349835872
12,-0.026036024,-0.174917936,-0.20095396,0.174917936,-0.349835872
12,-0.026036024,-0.173383951,-0.199419975,0.173383951,-0.346767902
12,-0.016832113,-0.173383951,-0.190216064,0.173383951,-0.346767902
12,-0.010695934,-0.173383951,-0.184079885,0.173383951,-0.346767902
12,-0.007627964,-0.173383951,-0.181011915,0.173383951,-0.346767902
12,0.006177902,-0.173383951,-0.167206049,0.173383951,-0.346767902
12,0.009245872,-0.173383951,-0.164138079,0.173383951,-0.346767902
12,0.021517992,-0.174917936,-0.153399944,0.174917936,-0.349835872
12,0.032255888,-0.173383951,-0.141128063,0.173383951,-0.346767902
12,0.036858082,-0.173383951,-0.136525869,0.173383951,-0.346767902
12,0.056799889,-0.173383951,-0.116584062,0.173383951,-0.346767902
12,0.066004038,-0.173383951,-0.107379913,0.173383951,-0.346767902
12,0.078275919,-0.173383951,-0.095108032,0.173383951,-0.346767902
12,0.101285934,-0.173383951,-0.072098017,0.173383951,-0.346767902
12,0.10895586,-0.173383951,-0.064428091,0.173383951,-0.346767902
12,0.128897905,-0.173383951,-0.044486046,0.173383951,-0.346767902
12,0.14270401,-0.173383951,-0.030679941,0.173383951,-0.346767902
12,0.153441906,-0.173383951,-0.019942045,0.173383951,-0.346767902
12,0.165714025,-0.173383951,-0.007669926,0.173383951,-0.346767902
12,0.188724041,-0.173383951,0.01534009,0.173383951,-0.346767902
12,0.237812042,-0.173383951,0.064428091,0.173383951,-0.346767902
12,0.309910059,-0.173383951,0.136526108,0.173383951,-0.346767902
12,0.397347927,-0.171849966,0.225497961,0.171849966,-0.343699932
12,0.524669886,-0.165714025,0.358955861,0.165714025,-0.33142805
12,0.598301888,-0.16418004,0.434121848,0.16418004,-0.32836008
12,0.670399904,-0.16418004,0.506219864,0.16418004,-0.32836008
12,0.740963936,-0.16418004,0.576783896,0.16418004,-0.32836008
12,0.794653893,-0.16418004,0.630473853,0.16418004,-0.32836008
12,0.826868057,-0.16418004,0.662688017,0.16418004,-0.32836008
12,0.831470013,-0.16418004,0.667289973,0.16418004,-0.32836008
12,0.837605953,-0.162646055,0.674959898,0.162646055,-0.32529211
12,0.843741894,-0.16418004,0.679561854,0.16418004,-0.32836008
12,0.843741894,-0.162646055,0.681095839,0.162646055,-0.32529211
12,0.849878073,-0.162646055,0.687232018,0.162646055,-0.32529211
12,0.854480028,-0.162646055,0.691833973,0.162646055,-0.32529211
12,0.862150192,-0.162646055,0.699504137,0.162646055,-0.32529211
12,0.866752148,-0.162646055,0.704106093,0.162646055,-0.32529211
12,0.872888088,-0.162646055,0.710242033,0.162646055,-0.32529211
12,0.883625984,-0.162646055,0.720979929,0.162646055,-0.32529211
12,0.889761925,-0.162646055,0.72711587,0.162646055,-0.32529211
12,0.903567791,-0.16111207,0.742455721,0.16111207,-0.32222414
12,0.909704208,-0.16111207,0.748592138,0.16111207,-0.32222414
12,0.918908119,-0.16111207,0.757796049,0.16111207,-0.32222414
12,0.929646015,-0.16111207,0.768533945,0.16111207,-0.32222414
12,0.937315941,-0.16111207,0.776203871,0.16111207,-0.32222414
12,0.952655792,-0.159577847,0.793077945,0.159577847,-0.319155694
12,0.96492815,-0.159577847,0.805350303,0.159577847,-0.319155694
12,0.981801987,-0.159577847,0.82222414,0.159577847,-0.319155694
12,0.994073868,-0.159577847,0.834496021,0.159577847,-0.319155694
12,1.010948181,-0.159577847,0.851370334,0.159577847,-0.319155694
12,1.024754047,-0.159577847,0.8651762,0.159577847,-0.319155694
12,1.040093899,-0.158043861,0.882050038,0.158043861,-0.316087722
12,1.056968212,-0.158043861,0.898924351,0.158043861,-0.316087722
12,1.070774078,-0.159577847,0.911196231,0.159577847,-0.319155694
12,1.0891819,-0.158043861,0.931138039,0.158043861,-0.316087722
12,1.104521751,-0.158043861,0.94647789,0.158043861,-0.316087722
12,1.116794109,-0.158043861,0.958750248,0.158043861,-0.316087722
12,1.135201931,-0.158043861,0.97715807,0.158043861,-0.316087722
12,1.153610229,-0.156509876,0.997100353,0.156509876,-0.313019752
12,1.167416096,-0.156509876,1.01090622,0.156509876,-0.313019752
12,1.176620007,-0.156509876,1.020110131,0.156509876,-0.313019752
12,1.196561813,-0.154975891,1.041585922,0.154975891,-0.309951782
12,1.211902142,-0.156509876,1.055392266,0.156509876,-0.313019752
12,1.228775978,-0.156509876,1.072266102,0.156509876,-0.313019752
12,1.245649815,-0.154975891,1.090673924,0.154975891,-0.309951782
12,1.262524128,-0.156509876,1.106014252,0.156509876,-0.313019752
12,1.277863979,-0.156509876,1.121354103,0.156509876,-0.313019752
12,1.294737816,-0.156509876,1.13822794,0.156509876,-0.313019752
12,1.310078144,-0.156509876,1.153568268,0.156509876,-0.313019752
12,1.325417995,-0.156509876,1.168908119,0.156509876,-0.313019752
12,1.334621906,-0.156509876,1.17811203,0.156509876,-0.313019752
12,1.349962235,-0.156509876,1.193452359,0.156509876,-0.313019752
12,1.36070013,-0.154975891,1.205724239,0.154975891,-0.309951782
12,1.368370056,-0.156509876,1.21186018,0.156509876,-0.313019752
12,1.376039982,-0.156509876,1.219530106,0.156509876,-0.313019752
12,1.386777878,-0.154975891,1.231801987,0.154975891,-0.309951782
12,1.395981789,-0.156509876,1.239471913,0.156509876,-0.313019752
12,1.405186176,-0.156509876,1.2486763,0.156509876,-0.313019752
12,1.415924072,-0.156509876,1.259414196,0.156509876,-0.313019752
12,1.423593998,-0.156509876,1.267084122,0.156509876,-0.313019752
12,1.429729939,-0.154975891,1.274754048,0.154975891,-0.309951782
12,1.435865879,-0.156509876,1.279356003,0.156509876,-0.313019752
12,1.440467834,-0.156509876,1.283957958,0.156509876,-0.313019752
12,1.44200182,-0.156509876,1.285491944,0.156509876,-0.313019752
12,1.44200182,-0.156509876,1.285491944,0.156509876,-0.313019752
12,1.44200182,-0.156509876,1.285491944,0.156509876,-0.313019752
12,1.448138237,-0.156509876,1.291628361,0.156509876,-0.313019752
12,1.468080044,-0.156509876,1.311570168,0.156509876,-0.313019752
12,1.474215984,-0.154975891,1.319240093,0.154975891,-0.309951782
12,1.474215984,-0.156509876,1.317706108,0.156509876,-0.313019752
12,1.474215984,-0.156509876,1.317706108,0.156509876,-0.313019752
12,1.474215984,-0.156509876,1.317706108,0.156509876,-0.313019752
12,1.474215984,-0.156509876,1.317706108,0.156509876,-0.313019752
12,1.474215984,-0.156509876,1.317706108,0.156509876,-0.313019752
12,1.474215984,-0.156509876,1.317706108,0.156509876,-0.313019752
12,1.474215984,-0.154975891,1.319240093,0.154975891,-0.309951782
12,1.474215984,-0.156509876,1.317706108,0.156509876,-0.313019752
12,1.474215984,-0.156509876,1.317706108,0.156509876,-0.313019752
12,1.472681999,-0.156509876,1.316172123,0.156509876,-0.313019752
12,1.455808163,-0.154975891,1.300832272,0.154975891,-0.309951782
12,1.431263924,-0.156509876,1.274754048,0.156509876,-0.313019752
12,1.383709908,-0.154975891,1.228734017,0.154975891,-0.309951782
12,1.348427773,-0.156509876,1.191917897,0.156509876,-0.313019752
12,1.285533905,-0.154975891,1.130558014,0.154975891,-0.309951782
12,1.198095798,-0.154975891,1.043119907,0.154975891,-0.309951782
12,1.138269901,-0.156509876,0.981760025,0.156509876,-0.313019752
12,1.044695854,-0.154975891,0.889719963,0.154975891,-0.309951782
12,0.935781956,-0.153441906,0.78234005,0.153441906,-0.306883812
12,0.817663908,-0.153441906,0.664222002,0.153441906,-0.306883812
12,0.71488595,-0.153441906,0.561444044,0.153441906,-0.306883812
12,0.602904081,-0.153441906,0.449462175,0.153441906,-0.306883812
12,0.474047899,-0.153441906,0.320605993,0.153441906,-0.306883812
12,0.357464075,-0.153441906,0.204022169,0.153441906,-0.306883812
12,0.240880013,-0.153441906,0.087438107,0.153441906,-0.306883812
12,0.116626024,-0.153441906,-0.036815882,0.153441906,-0.306883812
12,-0.012229919,-0.154975891,-0.16720581,0.154975891,-0.309951782
12,-0.128813982,-0.153441906,-0.282255888,0.153441906,-0.306883812
12,-0.245398045,-0.153441906,-0.398839951,0.153441906,-0.306883812
12,-0.30829215,-0.154975891,-0.463268041,0.154975891,-0.309951782
12,-0.408002138,-0.154975891,-0.562978029,0.154975891,-0.309951782
12,-0.512314081,-0.153441906,-0.665755987,0.153441906,-0.306883812
12,-0.599751949,-0.154975891,-0.75472784,0.154975891,-0.309951782
12,-0.697927952,-0.154975891,-0.852903843,0.154975891,-0.309951782
12,-0.797637939,-0.154975891,-0.95261383,0.154975891,-0.309951782
12,-0.84059,-0.154975891,-0.995565891,0.154975891,-0.309951782
12,-0.897348166,-0.154975891,-1.052324057,0.154975891,-0.309951782
12,-0.946436167,-0.156509876,-1.102946043,0.156509876,-0.313019752
12,-1.007796049,-0.16111207,-1.168908119,0.16111207,-0.32222414
12,-1.061486006,-0.162646055,-1.224132061,0.162646055,-0.32529211
12,-1.104438066,-0.162646055,-1.267084121,0.162646055,-0.32529211
12,-1.128982067,-0.162646055,-1.291628122,0.162646055,-0.32529211
12,-1.161196113,-0.162646055,-1.323842168,0.162646055,-0.32529211
12,-1.213352084,-0.16418004,-1.377532124,0.16418004,-0.32836008
12,-1.23329401,-0.16418004,-1.39747405,0.16418004,-0.32836008
12,-1.2486341,-0.162646055,-1.411280155,0.162646055,-0.32529211
12,-1.2486341,-0.165714025,-1.414348125,0.165714025,-0.33142805
12,-1.2486341,-0.168781996,-1.417416096,0.168781996,-0.337563992
12,-1.250168085,-0.168781996,-1.418950081,0.168781996,-0.337563992
12,-1.2486341,-0.168781996,-1.417416096,0.168781996,-0.337563992
12,-1.2486341,-0.168781996,-1.417416096,0.168781996,-0.337563992
12,-1.2486341,-0.168781996,-1.417416096,0.168781996,-0.337563992
12,-1.2486341,-0.168781996,-1.417416096,0.168781996,-0.337563992
12,-1.2486341,-0.168781996,-1.417416096,0.168781996,-0.337563992
12,-1.24556613,-0.177985907,-1.423552037,0.177985907,-0.355971814
12,-1.237896085,-0.228607893,-1.466503978,0.228607893,-0.457215786
12,-1.234828115,-0.248549938,-1.483378053,0.248549938,-0.497099876
12,-1.23022604,-0.248549938,-1.478775978,0.248549938,-0.497099876
12,-1.23022604,-0.245481968,-1.475708008,0.245481968,-0.490963936
12,-1.23022604,-0.247015953,-1.477241993,0.247015953,-0.494031906
12,-1.23022604,-0.247015953,-1.477241993,0.247015953,-0.494031906
12,-1.23022604,-0.247015953,-1.477241993,0.247015953,-0.494031906
12,-1.225624084,-0.247015953,-1.472640037,0.247015953,-0.494031906
12,-1.210284114,-0.247015953,-1.457300067,0.247015953,-0.494031906
12,-1.201080084,-0.247015953,-1.448096037,0.247015953,-0.494031906
12,-1.199546099,-0.247015953,-1.446562052,0.247015953,-0.494031906
12,-1.199546099,-0.247015953,-1.446562052,0.247015953,-0.494031906
12,-1.199546099,-0.247015953,-1.446562052,0.247015953,-0.494031906
12,-1.199546099,-0.245481968,-1.445028067,0.245481968,-0.490963936
12,-1.193410039,-0.245481968,-1.438892007,0.245481968,-0.490963936
12,-1.181138039,-0.245481968,-1.426620007,0.245481968,-0.490963936
12,-1.170400023,-0.243947983,-1.414348006,0.243947983,-0.487895966
12,-1.170400023,-0.243947983,-1.414348006,0.243947983,-0.487895966
12,-1.168866038,-0.243947983,-1.412814021,0.243947983,-0.487895966
12,-1.151992083,-0.243947983,-1.395940066,0.243947983,-0.487895966
12,-1.128982067,-0.228607893,-1.35758996,0.228607893,-0.457215786
12,-1.125914097,-0.208665848,-1.334579945,0.208665848,-0.417331696
12,-1.124380112,-0.190258026,-1.314638138,0.190258026,-0.380516052
12,-1.119778156,-0.191792011,-1.311570167,0.191792011,-0.383584022
12,-1.116710186,-0.191792011,-1.308502197,0.191792011,-0.383584022
12,-1.113641977,-0.191792011,-1.305433988,0.191792011,-0.383584022
12,-1.112107992,-0.191792011,-1.303900003,0.191792011,-0.383584022
12,-1.109040022,-0.190258026,-1.299298048,0.190258026,-0.380516052
12,-1.102904081,-0.190258026,-1.293162107,0.190258026,-0.380516052
12,-1.093700171,-0.190258026,-1.283958197,0.190258026,-0.380516052
12,-1.079894066,-0.191792011,-1.271686077,0.191792011,-0.383584022
12,-1.06915617,-0.190258026,-1.259414196,0.190258026,-0.380516052
12,-1.05381608,-0.177985907,-1.231801987,0.177985907,-0.355971814
12,-1.041543961,-0.131965876,-1.173509837,0.131965876,-0.263931752
12,-1.036942005,-0.096683979,-1.133625984,0.096683979,-0.193367958
12,-1.033874035,-0.101285934,-1.135159969,0.101285934,-0.202571868
12,-1.030806065,-0.101285934,-1.132091999,0.101285934,-0.202571868
12,-1.024670124,-0.096683979,-1.121354103,0.096683979,-0.193367958
12,-1.01699996,-0.096683979,-1.113683939,0.096683979,-0.193367958
12,-1.007796049,-0.096683979,-1.104480028,0.096683979,-0.193367958
12,-0.995524168,-0.095149994,-1.090674162,0.095149994,-0.190299988
12,-0.990921974,-0.082877874,-1.073799848,0.082877874,-0.165755748
12,-0.986320019,-0.038392067,-1.024712086,0.038392067,-0.076784134
12,-0.984786034,-0.009245872,-0.994031906,0.009245872,-0.018491744
12,-0.980184078,-0.015382051,-0.995566129,0.015382051,-0.030764102
12,-0.977116108,-0.015382051,-0.992498159,0.015382051,-0.030764102
12,-0.969446182,-0.009245872,-0.978692054,0.009245872,-0.018491744
12,-0.958708048,-0.009245872,-0.96795392,0.009245872,-0.018491744
12,-0.951038122,-0.009245872,-0.960283994,0.009245872,-0.018491744
12,-0.938766003,-0.009245872,-0.948011875,0.009245872,-0.018491744
12,-0.924960136,-0.009245872,-0.934206008,0.009245872,-0.018491744
12,-0.917289972,-0.010779858,-0.92806983,0.010779858,-0.021559716
12,-0.912688017,-0.053731918,-0.966419935,0.053731918,-0.107463836
12,-0.912688017,-0.158043861,-1.070731878,0.158043861,-0.316087722
12,-0.912688017,-0.197927952,-1.110615969,0.197927952,-0.395855904
12,-0.911154032,-0.191792011,-1.102946043,0.191792011,-0.383584022
12,-0.911154032,-0.194859982,-1.106014014,0.194859982,-0.389719964
12,-0.903484106,-0.204063892,-1.107547998,0.204063892,-0.408127784
12,-0.892745972,-0.202529907,-1.095275879,0.202529907,-0.405059814
12,-0.885076046,-0.205597878,-1.090673924,0.205597878,-0.411195756
12,-0.880474091,-0.250083923,-1.130558014,0.250083923,-0.500167846
12,-0.878940105,-0.296103954,-1.175044059,0.296103954,-0.592207908
12,-0.878940105,-0.314512014,-1.193452119,0.314512014,-0.629024028
12,-0.87433815,-0.309910059,-1.184248209,0.309910059,-0.619820118
12,-0.868201971,-0.311444044,-1.179646015,0.311444044,-0.622888088
12,-0.85593009,-0.311444044,-1.167374134,0.311444044,-0.622888088
12,-0.842123985,-0.311444044,-1.153568029,0.311444044,-0.622888088
12,-0.81911397,-0.311444044,-1.130558014,0.311444044,-0.622888088
12,-0.806842089,-0.311444044,-1.118286133,0.311444044,-0.622888088
12,-0.785366058,-0.309910059,-1.095276117,0.309910059,-0.619820118
12,-0.750084162,-0.311444044,-1.061528206,0.311444044,-0.622888088
12,-0.719403982,-0.311444044,-1.030848026,0.311444044,-0.622888088
12,-0.690258026,-0.309910059,-1.000168085,0.309910059,-0.619820118
12,-0.650373936,-0.311444044,-0.96181798,0.311444044,-0.622888088
12,-0.604354143,-0.309910059,-0.914264202,0.309910059,-0.619820118
12,-0.567538023,-0.309910059,-0.877448082,0.309910059,-0.619820118
12,-0.519984007,-0.309910059,-0.829894066,0.309910059,-0.619820118
12,-0.46936202,-0.309910059,-0.779272079,0.309910059,-0.619820118
12,-0.417206049,-0.309910059,-0.727116108,0.309910059,-0.619820118
12,-0.386526108,-0.311444044,-0.697970152,0.311444044,-0.622888088
12,-0.378855944,-0.348259926,-0.72711587,0.348259926,-0.696519852
12,-0.374253988,-0.391211987,-0.765465975,0.391211987,-0.782423974
12,-0.365050077,-0.394279957,-0.759330034,0.394279957,-0.788559914
12,-0.351243973,-0.392745972,-0.743989945,0.392745972,-0.785491944
12,-0.337438107,-0.392745972,-0.730184079,0.392745972,-0.785491944
12,-0.309826136,-0.392745972,-0.702572108,0.392745972,-0.785491944
12,-0.288350105,-0.392745972,-0.681096077,0.392745972,-0.785491944
12,-0.251533985,-0.392745972,-0.644279957,0.392745972,-0.785491944
12,-0.210116148,-0.392745972,-0.60286212,0.392745972,-0.785491944
12,-0.164096117,-0.392745972,-0.556842089,0.392745972,-0.785491944
12,-0.139552116,-0.398881912,-0.538434028,0.398881912,-0.797763824
12,-0.138018131,-0.455640078,-0.593658209,0.455640078,-0.911280156
12,-0.131881952,-0.50165987,-0.633541822,0.50165987,-1.00331974
12,-0.121144056,-0.500125885,-0.621269941,0.500125885,-1.00025177
12,-0.099668026,-0.50165987,-0.601327896,0.50165987,-1.00331974
12,-0.065920115,-0.500125885,-0.566046,0.500125885,-1.00025177
12,-0.021434069,-0.500125885,-0.521559954,0.500125885,-1.00025177
12,0.027653933,-0.500125885,-0.472471952,0.500125885,-1.00025177
12,0.076741934,-0.493989944,-0.41724801,0.493989944,-0.987979888
12,0.092082024,-0.460242033,-0.368160009,0.460242033,-0.920484066
12,0.098217964,-0.375871897,-0.277653933,0.375871897,-0.751743794
12,0.10588789,-0.34059,-0.23470211,0.34059,-0.68118
12,0.10588789,-0.342123985,-0.236236095,0.342123985,-0.68424797
12,0.112024069,-0.339056015,-0.227031946,0.339056015,-0.67811203
12,0.115092039,-0.33445406,-0.219362021,0.33445406,-0.66890812
12,0.115092039,-0.328317881,-0.213225842,0.328317881,-0.656635762
12,0.116626024,-0.328317881,-0.211691857,0.328317881,-0.656635762
12,0.118160009,-0.328317881,-0.210157872,0.328317881,-0.656635762
12,0.12429595,-0.326783895,-0.202487945,0.326783895,-0.65356779
12,0.12736392,-0.312978029,-0.185614109,0.312978029,-0.625956058
12,0.12736392,-0.286900043,-0.159536123,0.286900043,-0.573800086
12,0.12736392,-0.283832073,-0.156468153,0.283832073,-0.567664146
12,0.13043189,-0.283832073,-0.153400183,0.283832073,-0.567664146
12,0.138102055,-0.283832073,-0.145730018,0.283832073,-0.567664146
12,0.13963604,-0.283832073,-0.144196033,0.283832073,-0.567664146
12,0.138102055,-0.283832073,-0.145730018,0.283832073,-0.567664146
12,0.14270401,-0.283832073,-0.141128063,0.283832073,-0.567664146
12,0.153441906,-0.283832073,-0.130390167,0.283832073,-0.567664146
12,0.154975891,-0.283832073,-0.128856182,0.283832073,-0.567664146
12,0.162646055,-0.283832073,-0.121186018,0.283832073,-0.567664146
12,0.173383951,-0.282298088,-0.108914137,0.282298088,-0.564596176
12,0.177985907,-0.283832073,-0.105846166,0.283832073,-0.567664146
12,0.191792011,-0.282298088,-0.090506077,0.282298088,-0.564596176
12,0.199461937,-0.283832073,-0.084370136,0.283832073,-0.567664146
12,0.208665848,-0.283832073,-0.075166225,0.283832073,-0.567664146
12,0.225539923,-0.279229879,-0.053689956,0.279229879,-0.558459758
12,0.231675863,-0.279229879,-0.047554016,0.279229879,-0.558459758
12,0.240880013,-0.277695894,-0.036815881,0.277695894,-0.555391788
12,0.262356043,-0.273093939,-0.010737896,0.273093939,-0.546187878
12,0.266957998,-0.273093939,-0.006135941,0.273093939,-0.546187878
12,0.286900043,-0.268491983,0.01840806,0.268491983,-0.536983966
12,0.293035984,-0.234744072,0.058291912,0.234744072,-0.469488144
12,0.294569969,-0.185656071,0.108913898,0.185656071,-0.371312142
12,0.296103954,-0.182587862,0.113516092,0.182587862,-0.365175724
12,0.296103954,-0.181053877,0.115050077,0.181053877,-0.362107754
12,0.299171925,-0.181053877,0.118118048,0.181053877,-0.362107754
12,0.30070591,-0.181053877,0.119652033,0.181053877,-0.362107754
12,0.312978029,-0.181053877,0.131924152,0.181053877,-0.362107754
12,0.317579985,-0.181053877,0.136526108,0.181053877,-0.362107754
12,0.320647955,-0.181053877,0.139594078,0.181053877,-0.362107754
12,0.328317881,-0.181053877,0.147264004,0.181053877,-0.362107754
12,0.342123985,-0.181053877,0.161070108,0.181053877,-0.362107754
12,0.349793911,-0.181053877,0.168740034,0.181053877,-0.362107754
12,0.355929852,-0.181053877,0.174875975,0.181053877,-0.362107754
12,0.375871897,-0.181053877,0.19481802,0.181053877,-0.362107754
12,0.386610031,-0.181053877,0.205556154,0.181053877,-0.362107754
12,0.401949883,-0.181053877,0.220896006,0.181053877,-0.362107754
12,0.418823957,-0.181053877,0.23777008,0.181053877,-0.362107754
12,0.437232018,-0.181053877,0.256178141,0.181053877,-0.362107754
12,0.454105854,-0.181053877,0.273051977,0.181053877,-0.362107754
12,0.469445944,-0.181053877,0.288392067,0.181053877,-0.362107754
12,0.493989944,-0.179519892,0.314470052,0.179519892,-0.359039784
12,0.510864019,-0.179519892,0.331344127,0.179519892,-0.359039784
12,0.53234005,-0.179519892,0.352820158,0.179519892,-0.359039784
12,0.55688405,-0.177985907,0.378898143,0.177985907,-0.355971814
12,0.570689917,-0.177985907,0.39270401,0.177985907,-0.355971814
12,0.590631962,-0.174917936,0.415714026,0.174917936,-0.349835872
12,0.616709948,-0.171849966,0.444859982,0.171849966,-0.343699932
12,0.638185978,-0.171849966,0.466336012,0.171849966,-0.343699932
12,0.661195993,-0.171849966,0.489346027,0.171849966,-0.343699932
12,0.687273979,-0.171849966,0.515424013,0.171849966,-0.343699932
12,0.71181798,-0.171849966,0.539968014,0.171849966,-0.343699932
12,0.73636198,-0.171849966,0.564512014,0.171849966,-0.343699932
12,0.762439966,-0.170315981,0.592123985,0.170315981,-0.340631962
12,0.774712086,-0.170315981,0.604396105,0.170315981,-0.340631962
12,0.794653893,-0.168781996,0.625871897,0.168781996,-0.337563992
12,0.819197893,-0.167248011,0.651949882,0.167248011,-0.334496022
12,0.846809864,-0.16418004,0.682629824,0.16418004,-0.32836008
12,0.871354103,-0.16418004,0.707174063,0.16418004,-0.32836008
12,0.89743185,-0.16418004,0.73325181,0.16418004,-0.32836008
12,0.923510075,-0.16418004,0.759330035,0.16418004,-0.32836008
12,0.949587822,-0.162646055,0.786941767,0.162646055,-0.32529211
