2.52662;3.08897;2.13945;2.81032
2.59884;3.0634;2.24344;2.81439
2.61005;3.08049;2.32476;2.81252
2.62691;3.06898;2.41331;2.80835
2.63866;3.06575;2.48327;2.81737
2.63436;3.06897;2.55723;2.81369
2.71377;3.07981;2.65245;2.80563
2.8083;3.1062;2.72237;2.79851
2.7478;3.09555;2.75448;2.79689
2.78725;3.09742;2.81384;2.79591
2.80274;3.07548;2.86663;2.80707
2.8229;3.08737;2.91064;2.8072
2.76843;3.07838;2.94624;2.80428
2.6645;3.07363;2.95299;2.80483
2.73666;3.04731;2.9787;2.80777
2.77844;3.07048;3.00963;2.81238
2.80137;3.07791;2.96505;2.8224
2.76495;3.08602;2.99422;2.81909
2.71789;3.08214;3.01271;2.82115
2.69454;3.03919;3.03547;2.82068
2.71967;3.05519;3.05471;2.82163
2.69698;3.06961;3.0289;2.88311
2.69537;3.0644;3.03922;2.87537
2.68344;3.04976;3.06814;2.86856
2.68918;3.00956;3.06643;2.85216
2.71986;3.01961;3.1036;2.83513
2.73362;3.0217;3.0971
